








6623425000 -26.04 -153.48 -0.44 -157.50 -0.47 -157.30 -27.01 -162.64
6728400000 -25.98 -160.13 -0.45 -159.91 -0.49 -159.63 -27.19 -166.95
6833375000 -25.84 -165.92 -0.46 -162.22 -0.47 -162.06 -27.41 -171.74
6938350000 -25.72 -171.18 -0.46 -164.53 -0.47 -164.41 -27.54 -176.57
7043325000 -25.50 -176.49 -0.46 -166.97 -0.47 -166.71 -27.97 179.87
7148300000 -25.35 179.68 -0.45 -169.29 -0.44 -169.10 -28.30 175.32
7253275000 -25.33 175.47 -0.43 -171.70 -0.46 -171.52 -28.57 172.02
7358250000 -25.26 171.99 -0.43 -174.07 -0.46 -173.94 -28.90 168.37
7463225000 -25.29 168.85 -0.44 -176.36 -0.46 -176.35 -29.11 164.54
7568200000 -25.26 165.68 -0.41 -178.79 -0.45 -178.84 -29.50 162.54
7673175000 -25.34 163.29 -0.42 178.85 -0.45 178.82 -29.67 159.00
7778150000 -25.36 159.87 -0.40 176.42 -0.40 176.36 -29.87 157.89
7883125000 -25.50 157.56 -0.39 173.74 -0.41 173.82 -30.02 154.57
7988100000 -25.33 154.65 -0.37 171.34 -0.40 171.53 -30.05 152.44
8093075000 -25.36 152.65 -0.40 168.85 -0.40 169.00 -30.04 150.24
8198050000 -25.33 148.81 -0.37 166.31 -0.38 166.56 -30.17 147.37
8303025000 -25.19 146.56 -0.38 163.88 -0.38 164.16 -30.04 144.32
8408000000 -25.04 143.29 -0.38 161.43 -0.38 161.62 -30.05 141.60
8512975000 -24.87 141.22 -0.36 158.99 -0.38 159.25 -29.87 139.11
8617950000 -24.59 138.91 -0.37 156.51 -0.36 156.69 -29.63 134.91
8722925000 -24.27 135.20 -0.36 154.14 -0.35 154.33 -29.68 131.73
8827900000 -23.76 132.49 -0.39 151.55 -0.33 151.72 -29.61 127.08
8932875000 -23.82 129.39 -0.37 149.37 -0.34 149.47 -29.42 122.87
9037850000 -23.27 127.94 -0.37 146.87 -0.32 146.83 -29.24 119.02
9142825000 -22.96 126.27 -0.36 144.24 -0.30 144.56 -29.17 115.04
9247800000 -22.50 123.30 -0.37 142.02 -0.33 141.77 -28.99 110.81
9352775000 -22.19 121.62 -0.32 139.59 -0.28 139.40 -28.86 108.10
9457750000 -22.06 119.80 -0.32 137.23 -0.31 137.11 -28.79 102.90
9562725000 -21.70 117.88 -0.32 134.50 -0.26 134.37 -28.41 98.39
9667700000 -21.46 115.89 -0.28 132.04 -0.28 131.90 -28.13 93.96
9772675000 -21.11 113.70 -0.26 129.48 -0.23 129.06 -27.81 89.85
9877650000 -21.05 110.86 -0.24 127.02 -0.27 126.76 -27.69 84.75
9982625000 -20.99 108.34 -0.25 124.60 -0.25 124.02 -27.47 80.41
10087600000 -20.95 105.22 -0.23 121.84 -0.25 121.79 -27.19 74.51
10192575000 -20.95 101.22 -0.24 119.21 -0.29 118.92 -27.07 69.11
10297550000 -21.02 98.86 -0.24 116.75 -0.26 116.63 -26.87 64.28
10402525000 -21.25 94.39 -0.26 114.15 -0.29 113.67 -26.72 58.61
10507500000 -21.37 90.43 -0.29 111.50 -0.27 111.39 -26.69 53.54
10612475000 -21.54 87.63 -0.28 109.28 -0.34 109.00 -26.58 48.87
10717450000 -21.68 83.58 -0.30 106.68 -0.35 106.61 -26.37 43.01
10822425000 -21.79 79.29 -0.31 104.26 -0.36 104.22 -26.31 38.22
10927400000 -21.96 73.97 -0.31 101.72 -0.32 101.66 -26.18 32.41
11032375000 -21.89 70.26 -0.30 99.26 -0.36 99.40 -26.14 27.57
11137350000 -21.80 66.22 -0.32 96.89 -0.35 97.04 -26.04 21.69
11242325000 -21.78 61.28 -0.33 94.59 -0.32 94.75 -26.03 15.60
11347300000 -21.78 57.13 -0.31 92.04 -0.31 92.13 -26.05 10.24
11452275000 -21.71 53.19 -0.30 89.54 -0.31 89.61 -26.13 4.50
11557250000 -21.71 50.03 -0.30 87.22 -0.29 87.11 -26.36 -1.10
11662225000 -21.61 46.79 -0.30 84.67 -0.26 84.79 -26.48 -7.73
11767200000 -21.54 44.59 -0.29 82.13 -0.27 82.07 -26.71 -13.93
11872175000 -21.46 43.29 -0.28 79.61 -0.27 79.49 -26.85 -19.99
11977150000 -21.30 41.67 -0.29 77.29 -0.28 76.78 -27.17 -25.32
12082125000 -21.42 41.58 -0.27 74.67 -0.28 74.41 -27.56 -31.05
12187100000 -21.47 40.19 -0.29 72.19 -0.30 71.86 -27.96 -37.71
12292075000 -21.41 39.93 -0.27 69.64 -0.30 69.35 -28.38 -43.89
12397050000 -21.54 38.96 -0.27 67.14 -0.33 66.77 -28.98 -49.64
12502025000 -21.60 39.21 -0.28 64.56 -0.32 64.32 -29.65 -55.83
12607000000 -21.78 40.17 -0.29 62.08 -0.34 61.92 -30.50 -64.06
12711975000 -21.90 39.72 -0.29 59.50 -0.34 59.33 -30.95 -71.93
12816950000 -22.14 41.05 -0.30 57.08 -0.38 56.99 -32.34 -80.75
12921925000 -22.32 41.79 -0.30 54.61 -0.38 54.55 -33.13 -84.72
13026900000 -22.45 43.68 -0.30 52.22 -0.38 52.24 -33.92 -93.72
13131875000 -22.62 43.71 -0.32 49.79 -0.35 49.70 -35.61 -95.07
13236850000 -22.67 45.14 -0.31 47.28 -0.36 47.42 -36.40 -107.11
13341825000 -22.79 45.91 -0.31 44.85 -0.37 44.95 -37.94 -114.11
13446800000 -22.94 44.68 -0.30 42.31 -0.33 42.52 -40.45 -128.95
13551775000 -22.95 44.08 -0.29 39.94 -0.33 40.04 -40.87 -134.03
13656750000 -23.16 43.64 -0.30 37.42 -0.33 37.60 -44.26 -145.46
13761725000 -23.27 41.34 -0.30 34.94 -0.30 35.04 -45.81 -173.41
13866700000 -23.48 39.17 -0.29 32.38 -0.31 32.56 -48.20 163.78
13971675000 -23.57 37.09 -0.28 30.06 -0.30 30.08 -46.48 125.36
14076650000 -23.79 34.69 -0.29 27.50 -0.28 27.49 -45.47 105.53
14181625000 -23.85 31.70 -0.29 24.97 -0.28 24.99 -46.01 72.39
14286600000 -24.00 29.11 -0.29 22.39 -0.29 22.47 -44.24 57.72
14391575000 -24.16 25.00 -0.30 19.86 -0.29 19.91 -43.33 44.80
14496550000 -24.35 22.11 -0.26 17.55 -0.28 17.39 -40.81 35.41
14601525000 -24.42 18.99 -0.28 15.06 -0.29 14.91 -38.79 34.32
14706500000 -24.56 14.86 -0.29 12.44 -0.30 12.34 -39.81 26.60
14811475000 -24.64 12.24 -0.27 10.03 -0.30 9.87 -39.62 6.76
14916450000 -24.85 8.41 -0.30 7.57 -0.31 7.44 -39.22 8.56
15021425000 -24.95 5.43 -0.29 5.15 -0.31 4.93 -38.62 -1.22
15126400000 -25.16 1.90 -0.29 2.51 -0.30 2.47 -40.03 -17.02
15231375000 -25.40 -0.77 -0.28 0.08 -0.32 -0.04 -39.36 -19.82
15336350000 -25.79 -3.33 -0.30 -2.47 -0.30 -2.48 -39.44 -22.32
15441325000 -26.18 -6.13 -0.29 -4.97 -0.32 -5.11 -40.17 -32.51
